Rk_x,Player,Age_x,Team_x,Pos_x,G_x,GS_x,QBrec,Cmp,Att_x,Cmp%,Yds_x,TD_x,TD%,Int,Int%,1D_x,Succ%_x,Lng_x,Y/A_x,AY/A,Y/C,Y/G_x,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards_x,Player-additional,Rk_y,Age_y,Team_y,Pos_y,G_y,GS_y,Att_y,Yds_y,TD_y,1D_y,Succ%_y,Lng_y,Y/A_y,Y/G_y,A/G,Fmb_x,Awards_y,-9999_x,Rk,Age,Team,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb_y,Awards,-9999_y,Total_Yards,Season_Label
0.0,Anthony Gould,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,411.0,24.0,IND,WR,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,GoulAn00,416.0,24.0,IND,WR,11.0,1.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,3.0,0.2,0.5,100.0,3.0,0.0,0,GoulAn00,0,Elite
79.0,Anthony Richardson,23.0,IND,QB,2.0,0.0,0,1.0,2.0,50.0,9.0,0.0,0.0,0.0,0.0,1.0,50.0,9.0,4.5,4.5,9.0,4.5,62.5,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0,RichAn03,230.0,23.0,IND,QB,2.0,0.0,4.0,-1.0,0.0,1.0,25.0,2.0,-0.3,-0.5,2.0,0.0,0,RichAn03,463.0,23.0,IND,QB,2.0,0.0,1.0,1.0,9.0,9.0,0.0,1.0,100.0,9.0,0.5,4.5,100.0,9.0,0.0,0,RichAn03,0,Elite
0.0,Antonio Gibson,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,115.0,27.0,NWE,RB,5.0,0.0,25.0,106.0,1.0,6.0,44.0,21.0,4.2,21.2,5.0,2.0,0,GibsAn00,412.0,27.0,NWE,RB,5.0,0.0,3.0,2.0,6.0,3.0,0.0,0.0,0.0,5.0,0.4,1.2,66.7,2.0,2.0,0,GibsAn00,0,Elite
0.0,Arian Smith,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,233.0,24.0,NYJ,WR,16.0,5.0,4.0,13.0,0.0,1.0,50.0,13.0,3.3,0.8,0.3,0.0,0,SmitAr01,324.0,24.0,NYJ,WR,16.0,5.0,16.0,7.0,52.0,7.4,0.0,4.0,31.3,23.0,0.4,3.3,43.8,3.3,0.0,0,SmitAr01,0,Elite
0.0,Ashton Dulin,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,241.0,28.0,IND,WR,12.0,2.0,3.0,44.0,0.0,2.0,100.0,22.0,14.7,3.7,0.3,0.0,0,DuliAs00,342.0,28.0,IND,WR,12.0,2.0,10.0,5.0,106.0,21.2,0.0,4.0,40.0,48.0,0.4,8.8,50.0,10.6,0.0,0,DuliAs00,0,Elite
0.0,Ashton Jeanty,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,22.0,LVR,RB,17.0,17.0,266.0,975.0,5.0,44.0,41.0,64.0,3.7,57.4,15.6,2.0,0,JeanAs00,58.0,22.0,LVR,RB,17.0,17.0,73.0,55.0,346.0,6.3,5.0,13.0,45.2,60.0,3.2,20.4,75.3,4.7,2.0,0,JeanAs00,0,Elite
0.0,Audric Estime,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,86.0,22.0,NOR,RB,7.0,1.0,46.0,198.0,1.0,12.0,52.2,32.0,4.3,28.3,6.6,0.0,0,EstiAu00,256.0,22.0,NOR,RB,7.0,1.0,13.0,12.0,103.0,8.6,0.0,3.0,69.2,19.0,1.7,14.7,92.3,7.9,0.0,0,EstiAu00,0,Elite
0.0,Austin Ekeler,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,151.0,30.0,WAS,RB,2.0,2.0,14.0,43.0,0.0,3.0,57.1,6.0,3.1,21.5,7.0,0.0,0,EkelAu00,343.0,30.0,WAS,RB,2.0,2.0,7.0,5.0,38.0,7.6,0.0,2.0,42.9,15.0,2.5,19.0,71.4,5.4,0.0,0,EkelAu00,0,Elite
0.0,Austin Hooper,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,429.0,31.0,NWE,TE,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HoopAu00,196.0,31.0,NWE,TE,16.0,6.0,26.0,21.0,263.0,12.5,2.0,13.0,76.9,31.0,1.3,16.4,80.8,10.1,0.0,0,HoopAu00,0,Elite
82.0,Austin McNamara,24.0,NYJ,P,17.0,0.0,0,1.0,1.0,100.0,3.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,3.0,3.0,3.0,0.2,79.2,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0,McNaAu00,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Elite
0.0,Austin Trammell,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,559.0,27.0,JAX,WR,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TramAu00,391.0,27.0,JAX,WR,6.0,0.0,10.0,3.0,46.0,15.3,0.0,2.0,20.0,18.0,0.5,7.7,30.0,4.6,0.0,0,TramAu00,0,Elite
10.0,Baker Mayfield,30.0,TAM,QB,17.0,17.0,8-9-0,343.0,543.0,63.2,3693.0,26.0,4.8,11.0,2.0,172.0,42.5,77.0,6.8,6.85,10.8,217.2,90.6,61.2,36.0,234.0,6.22,5.97,6.02,4.0,4.0,0,MayfBa00,76.0,30.0,TAM,QB,17.0,17.0,55.0,382.0,1.0,27.0,56.4,33.0,6.9,22.5,3.2,11.0,0,MayfBa00,538.0,30.0,TAM,QB,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,MayfBa00,0,Elite
0.0,Beaux Collins,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,378.0,23.0,NYG,WR,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CollBe00,404.0,23.0,NYG,WR,9.0,0.0,6.0,2.0,25.0,12.5,0.0,1.0,33.3,18.0,0.2,2.8,33.3,4.2,0.0,0,CollBe00,0,Elite
0.0,Ben Sims,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,531.0,25.0,MIN,TE,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SimsBe00,389.0,25.0,MIN,TE,8.0,2.0,6.0,3.0,30.0,10.0,0.0,2.0,33.3,18.0,0.4,3.8,50.0,5.0,0.0,0,SimsBe00,0,Elite
0.0,Ben Sinnott,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,533.0,23.0,WAS,TE,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SinnBe00,276.0,23.0,WAS,TE,16.0,3.0,13.0,11.0,114.0,10.4,1.0,5.0,53.8,36.0,0.7,7.1,84.6,8.8,0.0,0,SinnBe00,0,Elite
0.0,Ben Skowronek,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,535.0,28.0,PIT,WR,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PB,SkowBe00,365.0,28.0,PIT,WR,17.0,3.0,6.0,4.0,69.0,17.3,1.0,4.0,66.7,22.0,0.2,4.1,66.7,11.5,0.0,PB,SkowBe00,0,Elite
0.0,Ben Yurosek,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,595.0,23.0,MIN,TE,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,YuroBe00,435.0,23.0,MIN,TE,12.0,1.0,3.0,2.0,14.0,7.0,0.0,1.0,66.7,9.0,0.2,1.2,66.7,4.7,0.0,0,YuroBe00,0,Elite
0.0,Bernhard Raimann,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,511.0,28.0,IND,T,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,RaimBe00,562.0,28.0,IND,T,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,RaimBe00,0,Elite
0.0,Bhayshul Tuten,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.0,22.0,JAX,RB,15.0,0.0,83.0,307.0,5.0,23.0,57.8,15.0,3.7,20.5,5.5,2.0,0,TuteBh00,290.0,22.0,JAX,RB,15.0,0.0,14.0,10.0,79.0,7.9,2.0,3.0,50.0,24.0,0.7,5.3,71.4,5.6,2.0,0,TuteBh00,0,Elite
0.0,Bijan Robinson,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.0,23.0,ATL,RB,17.0,17.0,287.0,1478.0,7.0,63.0,51.6,93.0,5.1,86.9,16.9,4.0,PBAP-1,RobiBi01,18.0,23.0,ATL,RB,17.0,17.0,103.0,79.0,820.0,10.4,4.0,34.0,56.3,69.0,4.6,48.2,76.7,8.0,4.0,PBAP-1,RobiBi01,0,Elite
0.0,Blake Corum,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35.0,25.0,LAR,RB,17.0,0.0,145.0,746.0,6.0,44.0,59.3,48.0,5.1,43.9,8.5,0.0,0,CoruBl00,306.0,25.0,LAR,RB,17.0,0.0,14.0,8.0,36.0,4.5,0.0,2.0,28.6,14.0,0.5,2.1,57.1,2.6,0.0,0,CoruBl00,0,Elite
0.0,Blake Whiteheart,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,580.0,25.0,CLE,TE,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,WhitBl01,431.0,25.0,CLE,TE,17.0,4.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,4.0,0.1,0.2,33.3,0.7,1.0,0,WhitBl01,0,Elite
0.0,Bo Melton,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,220.0,26.0,GNB,CB,16.0,1.0,5.0,35.0,0.0,2.0,40.0,17.0,7.0,2.2,0.3,0.0,0,MeltBo00,362.0,26.0,GNB,CB,16.0,1.0,13.0,4.0,107.0,26.8,1.0,4.0,30.8,45.0,0.3,6.7,30.8,8.2,0.0,0,MeltBo00,0,Elite
8.0,Bo Nix,25.0,DEN,QB,17.0,17.0,14-3-0,388.0,612.0,63.4,3931.0,25.0,4.1,11.0,1.8,196.0,45.6,52.0,6.4,6.43,10.1,231.2,87.8,58.4,22.0,119.0,3.47,6.01,6.02,5.0,7.0,0,NixxBo00,59.0,25.0,DEN,QB,17.0,17.0,83.0,356.0,5.0,25.0,45.8,25.0,4.3,20.9,4.9,4.0,0,NixxBo00,550.0,25.0,DEN,QB,17.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,NixxBo00,0,Elite
0.0,Braden Mann,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,314.0,28.0,PHI,P,17.0,0.0,1.0,-34.0,0.0,0.0,0.0,-34.0,-34.0,-2.0,0.1,0.0,0,MannBr01,534.0,28.0,PHI,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,MannBr01,0,Elite
45.0,Brady Cook,24.0,NYJ,QB,5.0,4.0,0-4-0,88.0,153.0,57.5,739.0,2.0,1.3,7.0,4.6,35.0,32.6,26.0,4.8,3.03,8.4,147.8,55.4,11.6,19.0,125.0,11.05,3.57,1.97,0.0,0.0,0,CookBr03,156.0,24.0,NYJ,QB,5.0,4.0,13.0,49.0,0.0,4.0,46.2,12.0,3.8,9.8,2.6,3.0,0,CookBr03,495.0,24.0,NYJ,QB,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,CookBr03,0,Elite
0.0,Brady Russell,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,521.0,27.0,SEA,FB,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,RussBr00,569.0,27.0,SEA,FB,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,RussBr00,0,Elite
0.0,Braelon Allen,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,132.0,21.0,NYJ,RB,4.0,0.0,18.0,76.0,1.0,4.0,50.0,15.0,4.2,19.0,4.5,1.0,0,AlleBr05,396.0,21.0,NYJ,RB,4.0,0.0,3.0,2.0,17.0,8.5,0.0,1.0,66.7,12.0,0.5,4.3,66.7,5.7,1.0,0,AlleBr05,0,Elite
0.0,Brandin Cooks,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,2TM,WR,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,2TM,WR,15.0,5.0,36.0,24.0,279.0,11.6,0.0,14.0,61.1,50.0,1.6,18.6,66.7,7.8,0.0,0,CookBr00,0,Elite
0.0,Brandin Cooks,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,2TM,WR,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,NOR,WR,10.0,3.0,25.0,19.0,165.0,8.7,0.0,10.0,68.0,21.0,1.9,16.5,76.0,6.6,0.0,0,CookBr00,0,Elite
0.0,Brandin Cooks,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,2TM,WR,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,BUF,WR,5.0,2.0,11.0,5.0,114.0,22.8,0.0,4.0,45.5,50.0,1.0,22.8,45.5,10.4,0.0,0,CookBr00,0,Elite
0.0,Brandin Cooks,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,NOR,WR,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,2TM,WR,15.0,5.0,36.0,24.0,279.0,11.6,0.0,14.0,61.1,50.0,1.6,18.6,66.7,7.8,0.0,0,CookBr00,0,Elite
0.0,Brandin Cooks,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,NOR,WR,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,NOR,WR,10.0,3.0,25.0,19.0,165.0,8.7,0.0,10.0,68.0,21.0,1.9,16.5,76.0,6.6,0.0,0,CookBr00,0,Elite
0.0,Brandin Cooks,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,NOR,WR,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,BUF,WR,5.0,2.0,11.0,5.0,114.0,22.8,0.0,4.0,45.5,50.0,1.0,22.8,45.5,10.4,0.0,0,CookBr00,0,Elite
0.0,Brandin Cooks,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,BUF,WR,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,2TM,WR,15.0,5.0,36.0,24.0,279.0,11.6,0.0,14.0,61.1,50.0,1.6,18.6,66.7,7.8,0.0,0,CookBr00,0,Elite
0.0,Brandin Cooks,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,BUF,WR,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,NOR,WR,10.0,3.0,25.0,19.0,165.0,8.7,0.0,10.0,68.0,21.0,1.9,16.5,76.0,6.6,0.0,0,CookBr00,0,Elite
0.0,Brandin Cooks,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,380.0,32.0,BUF,WR,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CookBr00,186.0,32.0,BUF,WR,5.0,2.0,11.0,5.0,114.0,22.8,0.0,4.0,45.5,50.0,1.0,22.8,45.5,10.4,0.0,0,CookBr00,0,Elite
65.0,Brandon Allen,33.0,TEN,QB,1.0,0.0,0,17.0,30.0,56.7,72.0,0.0,0.0,1.0,3.3,3.0,19.4,21.0,2.4,0.9,4.2,72.0,47.9,9.9,1.0,7.0,3.23,2.1,0.65,0.0,0.0,0,AlleBr00,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Elite
0.0,Brandon Aubrey,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,288.0,30.0,DAL,K,17.0,0.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,0.4,0.1,0.0,PBAP-2,AubrBr00,479.0,30.0,DAL,K,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PBAP-2,AubrBr00,0,Elite
0.0,Brashard Smith,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,91.0,22.0,KAN,RB,17.0,1.0,44.0,151.0,0.0,5.0,40.9,14.0,3.4,8.9,2.6,1.0,0,SmitBr09,175.0,22.0,KAN,RB,17.0,1.0,35.0,25.0,172.0,6.9,1.0,7.0,57.1,17.0,1.5,10.1,71.4,4.9,1.0,0,SmitBr09,0,Elite
0.0,Braxton Berrios,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,356.0,30.0,HOU,WR,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BerrBr00,330.0,30.0,HOU,WR,4.0,0.0,8.0,6.0,37.0,6.2,0.0,3.0,37.5,14.0,1.5,9.3,75.0,4.6,0.0,0,BerrBr00,0,Elite
0.0,Brayden Willis,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,583.0,26.0,SFO,TE,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WillBr06,589.0,26.0,SFO,TE,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WillBr06,0,Elite
81.0,Breece Hall,24.0,NYJ,RB,16.0,16.0,0,1.0,1.0,100.0,4.0,1.0,100.0,0.0,0.0,1.0,100.0,4.0,4.0,24.0,4.0,0.3,122.9,100.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,0,HallBr03,12.0,24.0,NYJ,RB,16.0,16.0,243.0,1065.0,4.0,57.0,49.8,59.0,4.4,66.6,15.2,2.0,0,HallBr03,109.0,24.0,NYJ,RB,16.0,16.0,48.0,36.0,350.0,9.7,1.0,13.0,54.2,42.0,2.3,21.9,75.0,7.3,2.0,0,HallBr03,0,Elite
0.0,Brenden Bates,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,351.0,26.0,2TM,TE,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BateBr00,369.0,26.0,2TM,TE,9.0,3.0,5.0,4.0,48.0,12.0,0.0,3.0,80.0,19.0,0.4,5.3,80.0,9.6,0.0,0,BateBr00,0,Elite
0.0,Brenden Bates,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,351.0,26.0,2TM,TE,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BateBr00,369.0,26.0,HOU,TE,3.0,0.0,2.0,2.0,23.0,11.5,0.0,2.0,100.0,19.0,0.7,7.7,100.0,11.5,0.0,0,BateBr00,0,Elite
0.0,Brenden Bates,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,351.0,26.0,2TM,TE,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BateBr00,369.0,26.0,CLE,TE,6.0,3.0,3.0,2.0,25.0,12.5,0.0,1.0,66.7,19.0,0.3,4.2,66.7,8.3,0.0,0,BateBr00,0,Elite
