Rk,player,age,team,pos,G,GS,QBrec,Cmp,Att,Cmp%,pass_yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards,Player-additional,Rk_rush,age_rush,team_rush,pos_rush,G_rush,GS_rush,Att_rush,rush_yds,TD_rush,1D_rush,Succ%_rush,Lng_rush,Y/A_rush,Y/G_rush,A/G,Fmb,Awards_rush,-9999,Rk_rec,age_rec,team_rec,pos_rec,G_rec,GS_rec,Tgt,Rec,rec_yds,Y/R,TD_rec,1D_rec,Succ%_rec,Lng_rec,R/G,Y/G_rec,Ctch%,Y/Tgt,Fmb_rec,Awards_rec,-9999_rec,Total_Yards,score,pct_rank,Season_Label
0.0,Tank Bigsby,24.0,2TM,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.0,24.0,2TM,RB,17.0,1.0,63.0,356.0,2.0,18.0,54.0,29.0,5.7,20.9,3.7,0.0,0,BigsTa00,370.0,24.0,2TM,RB,17.0,1.0,4.0,3.0,32.0,10.7,0.0,1.0,25.0,31.0,0.2,1.9,75.0,8.0,0.0,0,BigsTa00,388.0,388.0,0.6620111731843575,Good
0.0,Tank Bigsby,24.0,2TM,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.0,24.0,2TM,RB,17.0,1.0,63.0,356.0,2.0,18.0,54.0,29.0,5.7,20.9,3.7,0.0,0,BigsTa00,370.0,24.0,JAX,RB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BigsTa00,356.0,356.0,0.6312849162011173,Good
0.0,Tank Bigsby,24.0,2TM,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.0,24.0,2TM,RB,17.0,1.0,63.0,356.0,2.0,18.0,54.0,29.0,5.7,20.9,3.7,0.0,0,BigsTa00,370.0,24.0,PHI,RB,16.0,1.0,4.0,3.0,32.0,10.7,0.0,1.0,25.0,31.0,0.2,2.0,75.0,8.0,0.0,0,BigsTa00,388.0,388.0,0.6620111731843575,Good
0.0,Tank Bigsby,24.0,JAX,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.0,24.0,JAX,RB,1.0,0.0,5.0,12.0,0.0,1.0,20.0,4.0,2.4,12.0,5.0,0.0,0,BigsTa00,370.0,24.0,2TM,RB,17.0,1.0,4.0,3.0,32.0,10.7,0.0,1.0,25.0,31.0,0.2,1.9,75.0,8.0,0.0,0,BigsTa00,44.0,44.0,0.3100558659217877,Underperformed
0.0,Tank Bigsby,24.0,JAX,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.0,24.0,JAX,RB,1.0,0.0,5.0,12.0,0.0,1.0,20.0,4.0,2.4,12.0,5.0,0.0,0,BigsTa00,370.0,24.0,JAX,RB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BigsTa00,12.0,12.0,0.1340782122905028,Underperformed
0.0,Tank Bigsby,24.0,JAX,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.0,24.0,JAX,RB,1.0,0.0,5.0,12.0,0.0,1.0,20.0,4.0,2.4,12.0,5.0,0.0,0,BigsTa00,370.0,24.0,PHI,RB,16.0,1.0,4.0,3.0,32.0,10.7,0.0,1.0,25.0,31.0,0.2,2.0,75.0,8.0,0.0,0,BigsTa00,44.0,44.0,0.3100558659217877,Underperformed
0.0,Tank Bigsby,24.0,PHI,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.0,24.0,PHI,RB,16.0,1.0,58.0,344.0,2.0,17.0,56.9,29.0,5.9,21.5,3.6,0.0,0,BigsTa00,370.0,24.0,2TM,RB,17.0,1.0,4.0,3.0,32.0,10.7,0.0,1.0,25.0,31.0,0.2,1.9,75.0,8.0,0.0,0,BigsTa00,376.0,376.0,0.6452513966480447,Good
0.0,Tank Bigsby,24.0,PHI,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.0,24.0,PHI,RB,16.0,1.0,58.0,344.0,2.0,17.0,56.9,29.0,5.9,21.5,3.6,0.0,0,BigsTa00,370.0,24.0,JAX,RB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BigsTa00,344.0,344.0,0.6201117318435754,Good
0.0,Tank Bigsby,24.0,PHI,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.0,24.0,PHI,RB,16.0,1.0,58.0,344.0,2.0,17.0,56.9,29.0,5.9,21.5,3.6,0.0,0,BigsTa00,370.0,24.0,PHI,RB,16.0,1.0,4.0,3.0,32.0,10.7,0.0,1.0,25.0,31.0,0.2,2.0,75.0,8.0,0.0,0,BigsTa00,376.0,376.0,0.6452513966480447,Good
0.0,Tanner Conner,27.0,MIA,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,379.0,27.0,MIA,TE,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ConnTa00,295.0,27.0,MIA,TE,9.0,0.0,15.0,9.0,91.0,10.1,0.0,3.0,46.7,28.0,1.0,10.1,60.0,6.1,0.0,0,ConnTa00,91.0,91.0,0.4964788732394366,Underperformed
0.0,Tanner Hudson,31.0,CIN,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,432.0,31.0,CIN,TE,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HudsTa00,206.0,31.0,CIN,TE,15.0,1.0,24.0,19.0,168.0,8.8,2.0,8.0,58.3,33.0,1.3,11.2,79.2,7.0,0.0,0,HudsTa00,168.0,168.0,0.5985915492957746,Good
58.0,Tanner McKee,25.0,PHI,QB,4.0,1.0,0-1-0,24.0,43.0,55.8,274.0,1.0,2.3,1.0,2.3,16.0,50.0,31.0,6.4,5.79,11.4,68.5,73.2,26.1,3.0,14.0,6.52,5.65,5.11,0.0,0.0,0,McKeTa01,192.0,25.0,PHI,QB,4.0,1.0,8.0,8.0,0.0,1.0,12.5,9.0,1.0,2.0,2.0,0.0,0,McKeTa01,540.0,25.0,PHI,QB,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,McKeTa01,282.0,274.0,0.22429906542056074,Underperformed
0.0,Tay Martin,28.0,WAS,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,465.0,28.0,WAS,WR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,MartTa00,425.0,28.0,WAS,WR,3.0,0.0,2.0,2.0,23.0,11.5,0.0,1.0,100.0,14.0,0.7,7.7,100.0,11.5,0.0,0,MartTa00,23.0,23.0,0.12980769230769232,Underperformed
68.0,Taysom Hill,35.0,NOR,TE,13.0,5.0,0,2.0,6.0,33.3,57.0,1.0,16.7,0.0,0.0,2.0,33.3,38.0,9.5,12.83,28.5,4.4,109.0,14.8,0.0,0.0,0.0,9.5,12.83,0.0,0.0,0,HillTa00,80.0,35.0,NOR,TE,13.0,5.0,52.0,114.0,1.0,16.0,44.2,29.0,2.2,8.8,4.0,3.0,0,HillTa00,271.0,35.0,NOR,TE,13.0,5.0,16.0,11.0,91.0,8.3,0.0,2.0,37.5,17.0,0.8,7.0,68.8,5.7,3.0,0,HillTa00,262.0,91.0,0.4964788732394366,Underperformed
67.0,Teddy Bridgewater,33.0,TAM,QB,4.0,0.0,0,8.0,15.0,53.3,62.0,0.0,0.0,0.0,0.0,2.0,17.6,32.0,4.1,4.13,7.8,15.5,63.7,7.4,2.0,21.0,11.76,2.41,2.41,0.0,0.0,0,BridTe00,239.0,33.0,TAM,QB,4.0,0.0,3.0,4.0,0.0,0.0,0.0,6.0,1.3,1.0,0.8,0.0,0,BridTe00,483.0,33.0,TAM,QB,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BridTe00,66.0,62.0,0.14018691588785046,Underperformed
0.0,Tee Higgins,26.0,CIN,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,424.0,26.0,CIN,WR,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HiggTe00,47.0,26.0,CIN,WR,15.0,14.0,98.0,59.0,846.0,14.3,11.0,41.0,55.1,44.0,3.9,56.4,60.2,8.6,0.0,0,HiggTe00,846.0,846.0,0.9230769230769231,Elite
0.0,Terrance Ferguson,22.0,LAR,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,298.0,22.0,LAR,TE,14.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0,FergTe00,270.0,22.0,LAR,TE,14.0,3.0,25.0,11.0,231.0,21.0,3.0,9.0,40.0,36.0,0.8,16.5,44.0,9.2,0.0,0,FergTe00,231.0,231.0,0.6690140845070423,Good
0.0,Terrell Jennings,24.0,NWE,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,119.0,24.0,NWE,RB,7.0,0.0,23.0,73.0,1.0,8.0,43.5,11.0,3.2,10.4,3.3,0.0,0,JennTe00,448.0,24.0,NWE,RB,7.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,100.0,9.0,0.1,1.3,100.0,9.0,0.0,0,JennTe00,82.0,82.0,0.40782122905027934,Underperformed
0.0,Terry McLaurin,30.0,WAS,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,475.0,30.0,WAS,WR,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,McLaTe00,102.0,30.0,WAS,WR,10.0,10.0,60.0,38.0,582.0,15.3,3.0,33.0,61.7,56.0,3.8,58.2,63.3,9.7,0.0,0,McLaTe00,582.0,582.0,0.8333333333333334,Good
0.0,Tetairoa McMillan,22.0,CAR,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,476.0,22.0,CAR,WR,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,McMiTe00,34.0,22.0,CAR,WR,17.0,17.0,122.0,70.0,1014.0,14.5,7.0,55.0,51.6,43.0,4.1,59.6,57.4,8.3,1.0,0,McMiTe00,1014.0,1014.0,0.9599358974358975,Elite
0.0,Tez Johnson,23.0,TAM,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,199.0,23.0,TAM,WR,16.0,8.0,7.0,22.0,0.0,0.0,71.4,6.0,3.1,1.4,0.4,0.0,0,JohnTe03,162.0,23.0,TAM,WR,16.0,8.0,44.0,28.0,322.0,11.5,5.0,16.0,50.0,45.0,1.8,20.1,63.6,7.3,0.0,0,JohnTe03,344.0,322.0,0.6778846153846154,Good
0.0,Theo Johnson,24.0,NYG,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,438.0,24.0,NYG,TE,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,JohnTh00,81.0,24.0,NYG,TE,15.0,15.0,74.0,45.0,528.0,11.7,5.0,25.0,40.5,42.0,3.0,35.2,60.8,7.1,0.0,0,JohnTh00,528.0,528.0,0.8732394366197183,Good
0.0,Theo Wease,24.0,MIA,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,575.0,24.0,MIA,WR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WeasTh00,339.0,24.0,MIA,WR,3.0,0.0,10.0,6.0,139.0,23.2,1.0,6.0,60.0,63.0,2.0,46.3,60.0,13.9,0.0,0,WeasTh00,139.0,139.0,0.4391025641025641,Underperformed
0.0,Tim Jones,27.0,JAX,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,442.0,27.0,JAX,WR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,JoneTi00,451.0,27.0,JAX,WR,2.0,0.0,1.0,1.0,15.0,15.0,0.0,1.0,100.0,15.0,0.5,7.5,100.0,15.0,0.0,0,JoneTi00,15.0,15.0,0.08173076923076923,Underperformed
0.0,Tim Patrick,32.0,JAX,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,503.0,32.0,JAX,WR,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PatrTi00,233.0,32.0,JAX,WR,16.0,3.0,24.0,15.0,187.0,12.5,3.0,10.0,54.2,37.0,0.9,11.7,62.5,7.8,0.0,0,PatrTi00,187.0,187.0,0.5064102564102564,Good
0.0,Tip Reiman,24.0,ARI,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,512.0,24.0,ARI,TE,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ReimTi00,384.0,24.0,ARI,TE,4.0,3.0,5.0,3.0,18.0,6.0,0.0,1.0,40.0,10.0,0.8,4.5,60.0,3.6,0.0,0,ReimTi00,18.0,18.0,0.22887323943661972,Underperformed
0.0,Tom Kennedy,29.0,DET,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,446.0,29.0,DET,WR,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KennTo01,357.0,29.0,DET,WR,6.0,0.0,4.0,4.0,36.0,9.0,0.0,2.0,75.0,23.0,0.7,6.0,100.0,9.0,0.0,0,KennTo01,36.0,36.0,0.16987179487179488,Underperformed
0.0,Tommy Tremble,25.0,CAR,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,562.0,25.0,CAR,TE,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TremTo00,166.0,25.0,CAR,TE,17.0,16.0,37.0,27.0,249.0,9.2,2.0,10.0,56.8,54.0,1.6,14.6,73.0,6.7,0.0,0,TremTo00,249.0,249.0,0.676056338028169,Good
0.0,Tony Pollard,28.0,TEN,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.0,28.0,TEN,RB,17.0,17.0,242.0,1082.0,5.0,48.0,46.7,65.0,4.5,63.6,14.2,4.0,0,PollTo00,133.0,28.0,TEN,RB,17.0,17.0,41.0,33.0,206.0,6.2,0.0,11.0,43.9,29.0,1.9,12.1,80.5,5.0,4.0,0,PollTo00,1288.0,1288.0,0.8994413407821229,Good
0.0,Tory Horton,23.0,SEA,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,431.0,23.0,SEA,WR,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HortTo00,251.0,23.0,SEA,WR,8.0,3.0,22.0,13.0,161.0,12.4,5.0,7.0,45.5,25.0,1.6,20.1,59.1,7.3,0.0,0,HortTo00,161.0,161.0,0.47115384615384615,Underperformed
0.0,Travis Etienne,26.0,JAX,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.0,26.0,JAX,RB,17.0,16.0,260.0,1107.0,7.0,48.0,46.9,71.0,4.3,65.1,15.3,1.0,0,EtieTr00,108.0,26.0,JAX,RB,17.0,16.0,52.0,36.0,292.0,8.1,6.0,14.0,48.1,45.0,2.1,17.2,69.2,5.6,1.0,0,EtieTr00,1399.0,1399.0,0.9385474860335196,Elite
0.0,Travis Homer,27.0,CHI,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,302.0,27.0,CHI,RB,10.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.2,0.1,0.0,0,HomeTr00,516.0,27.0,CHI,RB,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HomeTr00,-2.0,-2.0,0.008379888268156424,Underperformed
0.0,Travis Hunter,22.0,JAX,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,303.0,22.0,JAX,WR,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0,HuntTr00,161.0,22.0,JAX,WR,7.0,4.0,45.0,28.0,298.0,10.6,1.0,12.0,40.0,44.0,4.0,42.6,62.2,6.6,1.0,0,HuntTr00,298.0,298.0,0.6474358974358975,Good
0.0,Travis Kelce,36.0,KAN,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,306.0,36.0,KAN,TE,17.0,17.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.0,PB,KelcTr00,24.0,36.0,KAN,TE,17.0,17.0,108.0,76.0,851.0,11.2,5.0,46.0,61.1,44.0,4.5,50.1,70.4,7.9,1.0,PB,KelcTr00,852.0,851.0,0.9788732394366197,Elite
0.0,Trayveon Williams,28.0,2TM,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,180.0,28.0,2TM,RB,7.0,0.0,10.0,36.0,0.0,3.0,40.0,11.0,3.6,5.1,1.4,0.0,0,WillTr06,314.0,28.0,2TM,RB,7.0,0.0,9.0,8.0,55.0,6.9,0.0,2.0,33.3,26.0,1.1,7.9,88.9,6.1,0.0,0,WillTr06,91.0,91.0,0.4273743016759777,Underperformed
0.0,Trayveon Williams,28.0,2TM,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,180.0,28.0,2TM,RB,7.0,0.0,10.0,36.0,0.0,3.0,40.0,11.0,3.6,5.1,1.4,0.0,0,WillTr06,314.0,28.0,LAC,RB,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,100.0,0.0,0.0,0,WillTr06,36.0,36.0,0.276536312849162,Underperformed
0.0,Trayveon Williams,28.0,2TM,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,180.0,28.0,2TM,RB,7.0,0.0,10.0,36.0,0.0,3.0,40.0,11.0,3.6,5.1,1.4,0.0,0,WillTr06,314.0,28.0,CLE,RB,4.0,0.0,8.0,7.0,55.0,7.9,0.0,2.0,37.5,26.0,1.8,13.8,87.5,6.9,0.0,0,WillTr06,91.0,91.0,0.4273743016759777,Underperformed
0.0,Trayveon Williams,28.0,LAC,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,180.0,28.0,LAC,RB,3.0,0.0,3.0,-1.0,0.0,0.0,0.0,2.0,-0.3,-0.3,1.0,0.0,0,WillTr06,314.0,28.0,2TM,RB,7.0,0.0,9.0,8.0,55.0,6.9,0.0,2.0,33.3,26.0,1.1,7.9,88.9,6.1,0.0,0,WillTr06,54.0,54.0,0.33798882681564246,Underperformed
0.0,Trayveon Williams,28.0,LAC,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,180.0,28.0,LAC,RB,3.0,0.0,3.0,-1.0,0.0,0.0,0.0,2.0,-0.3,-0.3,1.0,0.0,0,WillTr06,314.0,28.0,LAC,RB,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,100.0,0.0,0.0,0,WillTr06,-1.0,-1.0,0.01675977653631285,Underperformed
0.0,Trayveon Williams,28.0,LAC,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,180.0,28.0,LAC,RB,3.0,0.0,3.0,-1.0,0.0,0.0,0.0,2.0,-0.3,-0.3,1.0,0.0,0,WillTr06,314.0,28.0,CLE,RB,4.0,0.0,8.0,7.0,55.0,7.9,0.0,2.0,37.5,26.0,1.8,13.8,87.5,6.9,0.0,0,WillTr06,54.0,54.0,0.33798882681564246,Underperformed
0.0,Trayveon Williams,28.0,CLE,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,180.0,28.0,CLE,RB,4.0,0.0,7.0,37.0,0.0,3.0,57.1,11.0,5.3,9.3,1.8,0.0,0,WillTr06,314.0,28.0,2TM,RB,7.0,0.0,9.0,8.0,55.0,6.9,0.0,2.0,33.3,26.0,1.1,7.9,88.9,6.1,0.0,0,WillTr06,92.0,92.0,0.441340782122905,Underperformed
0.0,Trayveon Williams,28.0,CLE,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,180.0,28.0,CLE,RB,4.0,0.0,7.0,37.0,0.0,3.0,57.1,11.0,5.3,9.3,1.8,0.0,0,WillTr06,314.0,28.0,LAC,RB,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,100.0,0.0,0.0,0,WillTr06,37.0,37.0,0.29329608938547486,Underperformed
0.0,Trayveon Williams,28.0,CLE,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,180.0,28.0,CLE,RB,4.0,0.0,7.0,37.0,0.0,3.0,57.1,11.0,5.3,9.3,1.8,0.0,0,WillTr06,314.0,28.0,CLE,RB,4.0,0.0,8.0,7.0,55.0,7.9,0.0,2.0,37.5,26.0,1.8,13.8,87.5,6.9,0.0,0,WillTr06,92.0,92.0,0.441340782122905,Underperformed
